"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Montessori Albatros (Vallarta Nte)","Mexico","https://www.facebook.com/MontessoriAlbatros711/","active","","","","","medium","FB page matches Guadalajara but Vallarta Nte/Zapopan sub-location not confirmed"
"Montessori Children's House of Denver: Mayfair","United States","https://www.facebook.com/mchddragonfly/","active","","","","","medium","Main Denver MCHD page confirmed; Mayfair-specific posts referenced but not a separate page"
"Montessori Children's School","United States","https://www.facebook.com/p/Montessori-Childrens-School-100063727054522/","active","","","","","medium","Matches Massapequa NY, 115 likes; a duplicate-named page also exists"
"Montessori Institute Of San Diego Children's House","United States","https://www.facebook.com/MISDtrainingcenter/","active","","","","","medium","Training center page references La Jolla connection but is not the children's house itself"
"Montessori Kingdom Of Learning","United States","https://m.facebook.com/profile.php?id=352166394965783","active","","","","","medium","Profile page found but location (Peoria) not confirmed in snippet"
"Montessori Lomas","Mexico","https://www.facebook.com/comunidadinfantilmontessoriaguilas/","","","","","","medium","Possible match 'Lomas de las Aguilas' in Puebla/Cholula area, name not exact"
"Montessori Nuevo Milenio II","Mexico","https://www.facebook.com/montessoriColegio850/","","","","","","medium","Colegio Montessori Nuevo Milenio in Guadalajara found; 'II' campus not specifically confirmed"
"Montessori Pinos","Mexico","https://www.facebook.com/p/Pinos-Montessori-100057436540507/","active","","","","","medium","Pinos Montessori found in Queretaro area, exact sub-location not confirmed"
"Montessori Children's House","Namibia","https://www.facebook.com/people/Montessori-Childrens-House-Toddler-program-Pre-school/100057267136665/","","","","","","medium","Matches Toddler program & Pre-school in Windhoek; plausible same org as montessori-namibia.com but name variant, not 100% certain"
"École Montessori Rabat","Morocco","https://fr-fr.facebook.com/rabatmontessori.ma/","","","","","","medium","Page handle rabatmontessori.ma strongly suggests match to montessori-rabat.com but snippet didn't confirm full name/address"
"Eaglestar Private School","Botswana","https://www.facebook.com/eaglestardaycare/","","","","","","medium","Page named Eaglestar Pre-School & Daycare Centre in Gaborone; 3645 likes; slight name variant from Eaglestar Private School but same entity likely"
"Maria Montessori Kénitra","Morocco","https://www.facebook.com/InstitutMariaMontessoriKenitra/","","https://www.instagram.com/mariamontessorikenitra/","","","","medium","Multiple FB pages exist for this school (also facebook.com/mariamontessorikenitra/); picked the named Institut page; matches mariamontessori.ma Kenitra address"
"Maison des Enfants Maria Montessori","Tunisia","https://www.facebook.com/profile.php?id=100063440905139","","","","","","medium","Page titled Maison des Enfants Maria Montessori Tunisie; a second page Children's House Maria Montessori Tunisia also exists for same org, La Marsa/Tunis area confirmed"
"Jetty Montessori Preschool","Australia","https://m.facebook.com/1744552125864786/","","","","","jettymontessori@bigpond.com","medium","Page titled Jetty Montessori Pre-School found; snippet content limited but name+location plausible match"
"Lane Cove Montessori Long Day Care","Australia","https://www.facebook.com/pages/Lane%20Cove%20Montessori/180615915652815/","","","","","","medium","Distinct from Montessori Academy Lane Cove page; matches name but snippet detail thin"
"Montessori Beginnings – Hoppers Crossing","Australia","https://www.facebook.com/MBeginHoppersCrossing/","61 likes","","","","","medium","Separate page per location; distinct from unrelated Hoppers Crossing Montessori Centre business at same suburb"
"Grace Christian Montessori School","Canada","https://www.facebook.com/p/Grace-Christian-Montessori-61567840130751/","","","","","","medium","A second FB page Newmarket Montessori Christian Academy also appeared (possible former/related name) but this one matches exact school name"
"Lakeridge Montessori School","Canada","https://m.facebook.com/profile.php?id=1154086161283284","","","","","","medium","Multiple FB page candidates found for same name (also pages/251175955424785); could not confirm which is currently active from snippets"
"Queensville Montessori Academy","Canada","https://www.facebook.com/pages/Queensville-Montessori-Academy/354741414618866","","","","","","medium","Exact name match but location not explicitly confirmed in snippet text; also referenced in local parent FB group discussions"
"Huelquen Montessori","Chile","https://www.facebook.com/p/Colegio-Huelqu%C3%A9n-Montessori-61557003714170/","","https://www.instagram.com/huelquenmontessori/","","","","medium","Multiple FB pages exist for this name (3-4 variants incl. a Lo Barnechea version); picked the one appearing as primary result but duplicate/legacy pages exist"
"Mundo Montessori","Colombia","https://www.facebook.com/Mundo.Montessori.2002/","","","","","","medium","Two candidate FB pages found for Jardín Mundo Montessori in Bogotá (this one w/ 419 likes another w/ 5258 likes founded 2001); could not disambiguate which is currently official/active"
"한국몬테소리협회 KMS (Korea Montessori Society)","South Korea","https://www.facebook.com/KoreaMontessori/","","","","","","medium","""FB page name '한국몬테소리' matches org name in Korean; org site kkms.co.kr located Songpa-gu Seoul (input says Gangnam-gu) - location mismatch noted, but same org (KMS)"""
"SC Colegio Vizcaya","Spain","https://www.facebook.com/Colegio-Vizcaya-75-330163770490594/","","https://www.instagram.com/colegiovizcaya_/?hl=es","","","","medium","""Also a related Fundación FB page facebook.com/FundacionColegioVizcayaFundazioa; name+city (Bilbao) match"""
"Montessori Tafira","Spain","https://www.facebook.com/61575632163056/","","https://www.instagram.com/montessori_tafira/","","","","medium","""Name+location (Tafira, Las Palmas) match; IG confirmed with 1824 followers"""
"Boreal Montessori","Spain","https://www.facebook.com/100087155179951/","","","","","","medium","""FB page (numeric ID) shows 'Boreal Montessori' posts/reels; located Hortaleza Madrid matches"""
"Asturias Montessori","Spain","https://www.facebook.com/asturiasmontessori/","","","","","","medium","""Name match; multiple similarly-named Oviedo Montessori FB pages exist (Montessorioviedo.net, oviedomontessori) - chose exact name match 'Asturias Montessori'"""
"Villa Montessori School—CA","United States","https://www.facebook.com/villamontessoricupertino/","","","","","","medium","Website villamontessori.net serves Cupertino/Sunnyvale/San Jose area; FB page branded Cupertino but covers same school network"
"Triangle Lake Montessori School","United States","https://www.facebook.com/p/Triangle-Lake-Montessori-61577843156946/","","","","https://x.com/tlm_hp?lang=en","","medium","High Point NC magnet school; multiple FB pages exist (older inactive one + newer one); X handle TLM_HP confirms High Point"
"Treasure House Child Development Center","United States","https://www.facebook.com/p/Treasure-House-Child-Development-Centers-61567748846630/","","","","","","medium","Covington KY address matches (200 W 4th St / IRS campus); page name is plural ""Centers"" suggesting multi-location"
"Town & Country Montessori","United States","https://www.facebook.com/p/Town-and-Country-Montessori-100071466276264/","","","","","","medium","Wilton CT match; school reportedly closed as of April 2026"
"The Montessori Center","United States","https://www.facebook.com/themontessoricenter/","","","","","","medium","South Bend IN match found; some sources indicate school may have closed in 2020"
"Sts. Martha and Mary Parish Catholic Montessori","United States","https://www.facebook.com/stsmarthaandmaryearlylearningcenter/","","","","","","medium","Allison Park PA - ""Early Learning Center"" page hosts the Montessori program; parish also has separate broader FB page"
"Southwest Suburban Montessori School","United States","https://www.facebook.com/swsmontessori/","school closed as of Nov 2025 per Yelp","","","","","medium","Palos Park IL address matches (8800 W 119th St) but school appears closed"
"Shining Star Bilingual Montessori","United States","https://www.facebook.com/SSBMontessoriDogPatchSF/","limited page visibility noted in search result","","","","info@ssbmontessori.com","medium","San Francisco Dogpatch neighborhood confirmed - address 610 20th St matches ssbmontessori.com"
"Saint Rose Academy","United States","https://www.facebook.com/DominicanSistersAL/","","https://www.instagram.com/st_rose_bham/","https://www.linkedin.com/company/saint-rose-academy","https://twitter.com/stroseacademy","","medium","Birmingham AL confirmed but FB page is branded ""Dominican Sisters AL"" (operating order) rather than the school name directly - 565 likes"
"Rosewood Academy","United States","https://www.facebook.com/pages/Rosewood-Academy-Dallas/104262843253776","","https://www.instagram.com/rosewoodacademypreschools/","https://www.linkedin.com/company/rosewood-academy","","","medium","Dallas TX address matches (2310 Stutz Rd) though Yelp indicates location may be closed"
"Roberts Academy","United States","https://www.facebook.com/TheRobertsAcademyOmaha/","","","","https://x.com/RobertsAcademy","","medium","Snippet says located in Gretna NE (Omaha metro area) not Omaha proper; name+region match"
"Petits Enfants Academy","United States","https://www.facebook.com/petitsenfantsacademy/","","","","","","medium","Snippet lists this FB page under South Plainfield NJ not Metuchen; separate 'Petits Enfants School' page (facebook.com/petitsenfantsschool) is the Metuchen location - kept the Academy-named page per input school name"
"Odyssey Montessori","United States","https://m.facebook.com/100091812957565/","","","","","wlarue@odysseymontessori.net","medium","Fredericksburg VA confirmed but school listed as CLOSED per Yelp Jan 2026 snippet"
"New Children First, A Montessori Community","United States","https://www.facebook.com/ChildrenFirstAMontessoriCommunity/","","","","","","medium","Snippet shows page as 'Children First, A Montessori Community' (not 'New Children First') at Stokesmont Rd Nashville TN - name variant but same address/school"
"Mt. Sopris Montessori School","United States","https://www.facebook.com/mtsopris/","","","","","","medium","Carbondale CO address matches (879 Euclid); short-handle page likely correct, a longer 'Mount-Sopris-Montessori-School' page also exists with fewer likes (39)"
"Montessori School of Johns Island","United States","https://www.facebook.com/makinbutterflies/","","","","","","medium","Charleston/Johns Island SC confirmed via address; FB page name 'makinbutterflies' differs from school name but content matches (African Landscapes post, school description)"
"Montessori School of Evergreen – Marshdale","United States","https://www.facebook.com/mse.evergreen/","","https://www.instagram.com/montessorischoolofevergreen/","","","","medium","Evergreen CO confirmed; snippet mentions Marshdale North campus at 6989 Highway 73; two FB pages exist (montessori.evergreen and mse.evergreen) - used the MSE handle"
"Montessori School of Beaverton","United States","https://www.facebook.com/p/Montessori-School-of-Beaverton-100064001976908/","","","","","","medium","Listed as Portland OR in snippet (msb.org website) rather than Beaverton but same school (msb.org = Montessori School of Beaverton)"
"Montessori Learning House","United States","https://www.facebook.com/MontessoriLearningHouse/","","","","","","medium","Monroe Twp NJ address matches (893 Cranbury-S River Rd); FB page content not verifiable beyond URL match"
"Montessori Learning Center of Park Ridge","United States","https://www.facebook.com/Dfishmlc/","","","","","","medium","Park Ridge NJ confirmed via snippet title, though handle name differs from school name"
"Montessori Escuela-Wayland Satellite","United States","https://www.facebook.com/montessoriescuela/","","","","","","medium","Belmont MA confirmed as main location; input specifies Wayland satellite, same organization/page"
"Montessori Children's House of Denver – Park Hill","United States","https://www.facebook.com/mchddragonfly/","","https://www.instagram.com/mchddragonfly/","","","","medium","Same organization/page as main Denver location per mchdenver.org; no separate Park Hill-specific FB page found"
"Montessori Children's House of Denver – Stapleton","United States","https://www.facebook.com/mchddragonfly/","","https://www.instagram.com/mchddragonfly/","","","","medium","Same organization/page as main Denver location per mchdenver.org; no separate Stapleton-specific FB page found"
"Montessori Center of Jackson","United States","https://www.facebook.com/Montessori-Center-of-Jackson-211891652649/","","","","","","medium","Snippet shows this as Jackson TN not Jackson MS; input gives no state, treated as plausible match"
"MomaHill Montessori School","United States","https://www.facebook.com/momahillschool","","","","","","medium","Snippet shows Lagos Nigeria address (Ojodu Lagos) matching input's Lagos city despite 'United States' country tag in input data"
"Lighthouse Academy of Fredericksburg","United States","https://www.facebook.com/Lighthouse-Academy-of-Fredericksburg-470238489663337/","","https://www.instagram.com/lighthouse_academy/","","","","medium","alternate page also found at facebook.com/1553517838272006"
"Lakeview Montessori on the Hill","United States","https://www.facebook.com/people/Lakeview-Montessori-on-the-Hill/61581329354149/","","","","","","medium",""
"Kinderhouse Montessori School – Rancho Bernardo – Endeavor","United States","https://www.facebook.com/Kinderhousemontessorischool/","","","","","","medium","shared brand FB page covers all Kinderhouse San Diego campuses"
"Kinderhouse Montessori School – Sorrento Valley – Endeavor","United States","https://www.facebook.com/Kinderhousemontessorischool/","538 likes","https://www.instagram.com/kinderhouse_montessori/","","","","medium","shared brand FB page covers all Kinderhouse San Diego campuses"
"Kinderhouse Montessori School – Endeavor","United States","https://www.facebook.com/Kinderhousemontessorischool/","538 likes","https://www.instagram.com/kinderhouse_montessori/","","","","medium","shared brand FB page covers all Kinderhouse San Diego campuses"
"International Montessori House of Children – Hart Lane","United States","https://www.facebook.com/internationalmontessorihouseofchildrenaustin/","","","","","juju@internationalmontessori.net","medium","alternate page m.facebook.com/International-Montessori-House-Of-Children-158723457495330/ also seen"
"Hope Montessori School","United States","https://www.facebook.com/p/Hope-Montessori-The-Woodlands-100057615812288/","","","","","hopemontessori@hotmail.com","medium","multiple similarly-named FB pages exist for this school; this is the most recent/likely active one"
"Heartwood Montessori School","United States","https://www.facebook.com/heartwoodmontessorischool/","","","","https://x.com/hwmontessori","","medium","school may have closed 2024 per snippet"
"Heartland Montessori Preschool","United States","https://www.facebook.com/heartland.montessori/","","","","","info@heartlandmontessoripreschool.com","medium","Omaha NE location"
"Hayfield Montessori School","United States","https://www.facebook.com/hayfieldmontessori/","","","https://www.linkedin.com/company/hayfield-montessori-school","","","medium","alternate page facebook.com/273265302883183 also found"
"Green River Montessori School","United States","https://www.facebook.com/Green-River-Montessori-School-228486335507/","active reels","","","","","medium","two FB URLs found (also a /p/100057306054378/ profile) - recorded the named page"
"Grace Montessori School–Mountain Home","United States","https://www.facebook.com/p/Grace-Montessori-School-100063522134524/","","","","","","medium","multiple same-named schools exist in other states; matched by Mountain Home ID location context"
"Gore Range Montessori – Edwards","United States","https://www.facebook.com/pages/Gore-Range-Montessori/975284839181177","","https://www.instagram.com/explore/locations/975284839181177/gore-range-montessori/","","","","medium","redirect-style FB URL; page content not directly confirmed"
"Gethsemane Lutheran School","United States","https://www.facebook.com/gethsemanePTP/","","","","","","medium","school itself has no dedicated page found; recorded parent-teacher partnership page; church page also exists at facebook.com/GLUTHERAN/"
"Garden Montessori School LLC","United States","https://www.facebook.com/TheGardenMontessoriSchool/","","","","","","medium","school listed as possibly closed 2024 per one source - verify before contacting"
"Frog Song Montessori Preschool","United States","https://www.facebook.com/pages/Frog-Song-Montessori/296324254308403","","","","","","medium","page content not directly confirmed in snippets"
"Far Horizons Montessori School","United States","https://www.facebook.com/pages/Far-Horizons-Montessori-School/1514977822122550","","","","","","medium","one source notes the school announced closing - verify before contacting"
"DeLor Montessori School","United States","https://www.facebook.com/pages/Delor-Montessori-School/154874001216804","","","","","","medium","page content not directly confirmed in snippets"
"Creative Learning Montessori School","United States","https://www.facebook.com/p/Creative-Learning-Montessori-School-100069289155522/","","","","","","medium",""
"Cozy Pine Academy","United States","https://www.facebook.com/CozyPineAcademy/","","https://www.instagram.com/cozypineacademy/","","","","medium","school appears to have rebranded to 'ilo Early Childhood Learning Center' at same location - verify before contacting"
"Children's House Montessori","United States","https://www.facebook.com/p/Childrens-House-Montessori-100065366565099/","","","","","chmwrox@gmail.com","medium","two similar FB pages found for this school; picked the one matching name+location best"
"Centre Square Montessori Schoolhouse","United States","https://www.facebook.com/p/Centre-Square-Montessori-Schoolhouse-Centre-Square-Academy-100088560834262/","","https://www.instagram.com/csmscsa/","","","","medium","City given as ""Blue Pell"" (likely typo for Blue Bell PA); snippet confirms Blue Bell PA location"
"Campbell Montessori School","United States","https://www.facebook.com/CampbellMontessori/","","","https://www.linkedin.com/company/campbell-montessori-school","","info@campbellmontessori.org","medium","two FB pages found (campbell.montessori.5 and CampbellMontessori); picked official-looking one"
"Bezos Academy Tacoma–Roosevelt","United States","https://www.facebook.com/bezosacademy/","","https://www.instagram.com/bezosacademy/?hl=en","","","tacoma-roosevelt@bezosacademy.org","medium","brand page — no dedicated campus FB page found in snippets"
"Bezos Academy SeaTac–Angle Lake","United States","https://www.facebook.com/bezosacademy/","","https://www.instagram.com/bezosacademy/?hl=en","","","","medium","brand page — no dedicated campus FB page found in snippets"
"Bezos Academy Houston–South Side","United States","https://www.facebook.com/bezosacademy/","","https://www.instagram.com/bezosacademy/?hl=en","","","","medium","brand page — no dedicated campus FB page found in snippets"
"Bezos Academy Dallas–Singing Hills","United States","https://www.facebook.com/bezosacademy/","4,389 likes","https://www.instagram.com/bezosacademy/?hl=en","","","","medium","brand page — no dedicated campus FB page found in snippets"
"Bella Vita Montessori","United States","https://www.facebook.com/LaBellaVitaMontessori","","","","","","medium","Page name is ""La Bella Vita Montessori School"" - name variance but address matches Miami"
"Augsburg Park Montessori School","United States","https://www.facebook.com/AugsburgParkMontessoriSchool/","","https://www.instagram.com/apmsmontessori/","","","","medium","snippet suggests school may have closed (post about ""last day of 21 years"")"
"Apple Montessori School (Guttenberg, NJ)","United States","https://www.facebook.com/AppleMontessoriSchools/","3,575 likes","","","","","medium","only found the brand-wide Apple Montessori Schools page, not a Guttenberg-specific page"
"Acton Academy Idaho Falls","United States","https://www.facebook.com/actonidahofalls/","234 likes","https://www.instagram.com/actonidahofalls/?hl=en","","","","medium","snippet indicates the academy is permanently closed"
"ABC Montessori","United States","https://www.facebook.com/abc.montessori/","","","","","","medium","page name shows as ""Kim Morey"" in snippet — likely a personal/admin-linked page for the school, some ambiguity"
