School,Email,Region,City,Phone,Website,Source,Notes
Little Twigs Childcare,NOT_FOUND,MT,Missoula,NOT_FOUND,,montessoricensus.org,private
Little Tree Education-Madbury,NOT_FOUND,NH,Madbury,NOT_FOUND,https://little-tree-education.com/,montessoricensus.org,private
Little Spring Montessori Academy,NOT_FOUND,NJ,North Brunswick,NOT_FOUND,,montessoricensus.org,private
Little Scholars Academy of California,nhatho@lsaoc.com,CA,Orange,(714) 634-8118,http://www.lsaoc.com,montessoricensus.org,private
Little River Montessori,cory.hogans@dpsnc.net,NC,Durham,NOT_FOUND,https://www.dpsnc.net/o/littleriver,montessoricensus.org,public; alt: rita_rathbone@dpsnc.net
Little Red Schoolhouse,greta@littleredbreck.com,CO,Breckenridge,(970) 453-6871,http://www.littleredbreck.com/,montessoricensus.org + school site,private; alt: megan@littleredbreck.com; morgan@littleredbreck.com
Little People's Montessori School,littlepeoplesmontessori@gmail.com,IL,Skokie,(847) 674-1808,,montessoricensus.org,private
"Little People Montessori Academy,Inc.",mmharris@jmcss.org,IL,Lyons,(708) 447-4283,,montessoricensus.org,private
Little Peeps Montessori Naturskola,NOT_FOUND,RI,Little Compton,NOT_FOUND,,montessoricensus.org,private
Little Orchard Montessori School,littleorchardmontessori@gmail.com,KS,Stilwell,(913) 814-9664,https://littleorchardmontessori.com/,montessoricensus.org,private
Little Oak Montessori School,lindee@littleoakmontessori.com,WA,White Salmon,(509) 281-1721,https://www.littleoakmontessori.com/,montessoricensus.org,private
Little Minds Montessori House of Children,manjula@littlemindsmontessori.com,NY,Lynbrook,(516) 612-4811,,montessoricensus.org,private
Little Lyceum,castleacademy2002@yahoo.com,CO,Denver,(303) 568-9325,http://www.littlelyceum.org,montessoricensus.org,private
Little Marvels Montessori,NOT_FOUND,TX,Plano,(214) 383-5229,,montessoricensus.org,private
Little London Montessori,NOT_FOUND,CA,Elk Grove,NOT_FOUND,https://ontrenholmdr.com/,montessoricensus.org,private
Little Koala Montessori Academy,littlekoalamontessori@hotmail.com,BC,Abbotsford,778-856-1281,https://littlekoalamontessori.com/,montessoricensus.org,private
Little House Montessori,NOT_FOUND,CO,Golden,(303) 278-2248,,montessoricensus.org,private
Little Gems Montessori Academy,NOT_FOUND,NJ,Somerset,(732) 649-3443,,montessoricensus.org,private
Little Flowers Montessori School – St. Louis Park,administration@littleflowersmn.org,MN,Saint Louis Park,NOT_FOUND,http://www.littleflowersmn.org,montessoricensus.org,private
Little Friends Montessori,NOT_FOUND,OR,Salem,NOT_FOUND,https://www.salemlfm.com/,montessoricensus.org,private
Little Flowers Montessori School – Plymouth,administration@littleflowersmn.org,MN,Plymouth,(763) 559-5843,http://www.littleflowersmn.org,montessoricensus.org,private
Little Flower Montessori School,NOT_FOUND,FL,Wilton Manors,(954) 565-8205,,montessoricensus.org,private
Little Elephant Montessori School,littleelephantmontessori@yahoo.com,CA,Oakland,(510) 597-1963,,montessoricensus.org,private
Little Explorers Montessori School,info@little-explorers.com,IL,Romeoville,NOT_FOUND,https://www.little-explorers.com/,montessoricensus.org + school site,private; alt: sherryeubanks@sbcglobal.net
Little Crane Montessori School,littlecrane@msn.com,NJ,Ridgewood,(201) 447-3333,,montessoricensus.org,private
Little Blossom Montessori School Inc,sijimg@littleblossommontessori.com,IL,Aurora,(630) 362-8134,,montessoricensus.org,private
Little Bears Montessori,NOT_FOUND,,Kigali,NOT_FOUND,,montessoricensus.org,private
Little Blessings Montessori,NOT_FOUND,CO,Colorado Springs,(719) 268-2569,,montessoricensus.org,private
Little Beach House Montessori,info@littlebeachhousemontessori.com,FL,Miami Beach,NOT_FOUND,https://www.littlebeachhousemontessori.com/,montessoricensus.org,private; alt: lauren.pateau@littlebeachhousemontessori.com
Little Acorns Montessori,mindy@littleacornsmontessori.com,CA,Santa Cruz,NOT_FOUND,,montessoricensus.org,private
Little Acorn Montessori Academy,karen@la-montessori.com,CA,Alhambra,(626) 289-2873,,montessoricensus.org,private
Litchfield Montessori School,NOT_FOUND,CT,Northfield,(860) 283-5920,litchfieldmontessori.org,montessoricensus.org,private
Lirio Montessori School—Wildflower,susana@liriomontessori.org,MN,Minneapolis,(612) 237-2315,https://wildflowerschools.org/mn/lirio/,montessoricensus.org,public
Lincolnshire Montessori School,minadadrass@yahoo.com,IL,Lincolnshire,NOT_FOUND,,montessoricensus.org,private
Lincoln Montessori Elementary,angiehausmann@npsne.org,NE,Norfolk,(402) 644-2550,https://norfolkpublicschools.org/schools/lincoln-montessori-elementary/,montessoricensus.org,public
Lincoln Square Montessori School,NOT_FOUND,IL,Chicago,NOT_FOUND,,montessoricensus.org,private
Lincoln Heights Montessori School,wendy.harris@cms.k12.nc.us,NC,Charlotte,(980) 343-9442,https://www.cmsk12.org/lincolnheightsmontessoriES,montessoricensus.org,public
Lincoln Elementary,shelley_dulsky@dpsk12.net,CO,Denver,(720) 424-5990,http://lincoln.dpsk12.org/,montessoricensus.org,public
LiMai Montessori Academy-Cypress,buenapark@limaimontessori.com,CA,Cypress,NOT_FOUND,http://www.limaiacademy.com,montessoricensus.org + school site,private; alt: diamondbar@limaimontessori.com
LiMai Montessori Academy-RSM,NOT_FOUND,CA,Rancho Santa Margarita,NOT_FOUND,https://limaiacademy.com/location-ranchosantamargarita/,montessoricensus.org,private
LiMai Montessori Academy-Buena Park,spring@limaimontessori.com,CA,Buena Park,(714) 690-0112,http://www.limaiacademy.com,montessoricensus.org,private
Lily Montessori,NOT_FOUND,NJ,Belmar,(732) 546-6304,http://www.lilymontessori.org,montessoricensus.org,private
Lighthouse Academy of Fredericksburg,NOT_FOUND,VA,Fredericksburg,(540) 372-9699,https://www.kidslaf.com/,montessoricensus.org,private
Light of the World Academy,kathy@lightoftheworldacademy.org,MI,Pinckney,(734) 720-9760,http://www.lightoftheworldacademy.org,montessoricensus.org,public
Lifetime Montessori School,NOT_FOUND,CA,San Diego,NOT_FOUND,https://lifetimemontessorischool.com/,montessoricensus.org,private
LifeSong Montessori School,shannon.lifesongmontessori@gmail.com,GA,Cartersville,(770) 382-0109,http://www.lifesongmontessori.com,montessoricensus.org,private
Lifespan Montessori,director@lifespanmontessori.com,GA,Athens,NOT_FOUND,http://lifespanmontessori.com/about-us/,montessoricensus.org + school site,private
Lien Elementary School,challonerm@amerysd.k12.wi.us,WI,Amery,NOT_FOUND,https://www.amerysd.k12.wi.us/schools/lien/,montessoricensus.org,public
Libertyville Montessori School,NOT_FOUND,IL,Mundelein,(847) 362-5170,,montessoricensus.org,private
Liberty Primary School,jessicapatterson@pickens.k12.sc.us,SC,Liberty,(864) 397-4800,https://lps.pickens.k12.sc.us/,montessoricensus.org,public
Liberty Montessori: The Place for Learning,NOT_FOUND,NJ,Jersey City,(201) 985-8745,https://www.theplaceforlearning.org/Educational-Programs,montessoricensus.org,private
Liberty Hill Montessori Preschool,lhmontessorips@gmail.com,TX,Liberty Hill,(512) 508-2797,http://lhmontessori.com,montessoricensus.org,private
Liberty Elementary,nancy.gersack@boiseschools.org,ID,Boise,(208) 854-5410,https://liberty.boiseschools.org,montessoricensus.org,public
Libertas School of Memphis,bob.nardo@libertasmemphis.org,TN,MEMPHIS,(901) 609-3611,http://www.libertasmemphis.org,montessoricensus.org,public
Lexington Montessori School-KY,lms@lexkymontessori.org,KY,Lexington,NOT_FOUND,https://www.lexkymontessori.org/,montessoricensus.org,private
Lexington Montessori School,agery@lexmontessori.org,MA,Lexington,(781) 862-8571,http://www.lexmontessori.org,montessoricensus.org,private
Lexington 4 Early Childhood Center,sharrison-young@lexington4.net,SC,Swansea,(803) 490-7001,https://www.lex4.org/o/ecc,montessoricensus.org,public
Lexington Friends Preschool,admin@lexingtonfriendspreschool.org,KY,Lexington,NOT_FOUND,https://www.lexingtonfriendspreschool.org/,montessoricensus.org + school site,private
Les Enfants Montessori School,lesenfantsschool@gmail.com,NY,Astoria,NOT_FOUND,http://www.lesenfantsschool.com/,montessoricensus.org + school site,private
Lewis Center Montessori Village,NOT_FOUND,OH,Lewis Center,NOT_FOUND,http://www.themontessorivillage.com,montessoricensus.org,private
LePort Montessori Solana Beach,solanabeach@leportschools.com,CA,Del Mar,(858) 207-6474,http://www.leport.com/solanabeach,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori San Francisco Mid-Market,NOT_FOUND,CA,San Francisco,(415) 992-8388,http://www.leport.com/midmarket,montessoricensus.org,private
LePort Montessori Lomita,lomita@leportschools.com,CA,Lomita,(310) 341-7488,http://www.leport.com/lomita,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Reston,NOT_FOUND,VA,Herndon,(703) 404-9733,http://www.leport.com/reston,montessoricensus.org,private
LePort Montessori Irvine Woodbridge,irvinewoodbridge@leportschools.com,CA,Irvine,(949) 336-1346,http://www.leport.com/woodbridge,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Irvine Westpark,irvinewestpark@leportschools.com,CA,Irvine,(949) 777-5185,http://www.leport.com/westpark,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Irvine Spectrum South,irvinespectrumsouth@leportschools.com,CA,Irvine,(949) 544-8859,http://www.leport.com/spectrum,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Irvine Spectrum North,irvinespectrumnorth@leportschools.com,CA,Irvine,(949) 544-1047,http://www.leport.com/spectrum,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Irvine Orchard Hills,irvineorchardhills@leportschools.com,CA,Irvine,(949) 544-1049,http://www.leport.com/orchardhills,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Irvine Mandarin,irvinemandarin@leportschools.com,CA,Irvine,(949) 430-7276,http://www.leport.com/irvine-mandarin,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Huntington Harbor,huntingtonharbor@leportschools.com,CA,Huntington Beach,(714) 907-4672,http://www.leport.com/huntington-harbor,montessoricensus.org,private; PRIOR_CONTACT
LePort Montessori Fountain Valley,NOT_FOUND,CA,Fountain Valley,(714) 465-5300,http://www.leport.com/fountainvalley,montessoricensus.org,private
LePort Montessori Herndon,NOT_FOUND,VA,Herndon,(571) 203-8686,http://www.leport.com/herndon,montessoricensus.org,private
LePort Montessori Encinitas,NOT_FOUND,CA,Encinitas,(760) 545-4430,http://www.leport.com/encinitas,montessoricensus.org,private
LePort Montessori Fairfax,NOT_FOUND,VA,Fairfax,(703) 934-0920,http://www.leport.com/fairfax,montessoricensus.org,private
LePort Montessori Cobble Hill,NOT_FOUND,NY,Brooklyn,(718) 340-3550,http://www.leport.com/cobblehill,montessoricensus.org,private
LePort Montessori Emeryville,NOT_FOUND,CA,Emeryville,(510) 984-6889,http://www.leport.com/emeryville,montessoricensus.org,private
LePort Montessori Carlsbad Village,NOT_FOUND,CA,Carlsbad,(760) 230-4230,http://www.leport.com/carlsbad-village,montessoricensus.org,private
LePort Montessori Chantilly,NOT_FOUND,VA,Chantilly,(571) 321-0364,http://www.leport.com/chantilly,montessoricensus.org,private
LePort Montessori Broadlands,NOT_FOUND,VA,Broadlands,(703) 723-3364,,montessoricensus.org,private
LePort Montessori Aldie,NOT_FOUND,VA,Aldie,(703) 542-5522,http://www.leport.com/aldie,montessoricensus.org,private
Legacy Montessori Academy,info@lmafrisco.com,TX,Frisco,(214) 705-1714,,montessoricensus.org,private
Lehigh Valley Montessori School,NOT_FOUND,PA,Allentown,NOT_FOUND,https://www.lehighvalleymontessori.org/,montessoricensus.org,private
Leelanau Montessori Public School Academy,wilsona@leelanaumontessori.org,MI,Lake Leelanau,(231) 994-2074,http://www.leelanaumontessori.org,montessoricensus.org,public
Lefferts Gardens Montessori,info@bergenlafayettemontessori.com,NY,Brooklyn,(718) 773-0287,,montessoricensus.org,private
Lee Montessori Public Charter Schools—East End Campus,hgoertner@leemontessori.org,DC,Washington,(202) 996-6700,http://www.leemontessori.org/,montessoricensus.org,public; alt: info@leemontessori.org
Lee Montessori Public Charter Schools—Brookland Campus,eproffitt@leemontessori.org,DC,Washington,(202) 779-9740,http://www.leemontessori.org/,montessoricensus.org,public; alt: info@leemontessori.org
Lectura Montessori School,NOT_FOUND,IL,Berwyn,NOT_FOUND,,montessoricensus.org,private
Learning Bridge Early Education Center,ccalder@meadowmontessori.org,IL,Evanston,(847) 869-2680,,montessoricensus.org,private
Learning Circle Montessori School,NOT_FOUND,MT,Bozeman,(406) 587-2672,,montessoricensus.org,private
Learn and Play Montessori School,NOT_FOUND,CA,Fremont,(510) 870-2324,,montessoricensus.org,private
Learn and Play Montessori School,niles@lapms.com,CA,Fremont,(510) 648-2939,,montessoricensus.org,private
LEAP International Montessori School,NOT_FOUND,NM,Rio Rancho,NOT_FOUND,http://leapmontessori.org/,montessoricensus.org,private
Lawrence Montessori School,info@lawrencemontessorischool.com,KS,Lawrence,(785) 840-9555,http://www.lawrencemontessorischool.com,montessoricensus.org,private
Lcdo Guillermo Atiles Moreau,NOT_FOUND,PR,San Juan,NOT_FOUND,,montessoricensus.org,public
Lavonna Peterson Early Childhood School,lavonna48@aol.com,MO,Kansas City,NOT_FOUND,,montessoricensus.org,private
Lavallette Public Montessori,lavallettemontessori@lavallettek12.org,NJ,Lavallette,(732) 793-7722,www.LavalletteMontessori.org,montessoricensus.org,public
Laurens Middle School,tbmcelveen@laurens55.org,SC,Laurens,(864) 984-2400,http://www.laurensmiddle.org,montessoricensus.org,public
Laurens Elementary School,abragg@laurens55.org,SC,Laurens,(864) 984-3067,https://www.laurensel.org/o/les,montessoricensus.org,public
Latta Elementary School,dollie.morrell@lattavikings.com,SC,Latta,(843) 752-2711,http://www.dillon3.k12.sc.us/LattaElementary/,montessoricensus.org,public
Latin American Montessori Bilingual Public Charter School (LAMB),jessica.panfil@lambpcs.org,DC,Washington,(202) 726-6200,http://www.lambpcs.org,montessoricensus.org,public
Laren Montessori School,larenmontessori@sbcglobal.net,IL,South Holland,(708) 339-4274,,montessoricensus.org,private
LaSalle Montessori,careers@brightpathkids.com,ON,Windsor,519-734-7776,https://brightpathkids.com/tchmontessori/locations/lasalle/,montessoricensus.org + school site,private; alt: enrollment@brightpathkids.com; info@brightpathkids.com
Laramie Montessori Charter School,agabathuler@acsd1.org,WY,Laramie,(307) 742-9964,http://www.laramiemontessori.org,montessoricensus.org,public
Lansdale Montessori School,michellek@lansdalemontessori.com,PA,Lansdale,(215) 362-1427,,montessoricensus.org,private
Laniakea Montessori School,info@laniakeamontessori.com,FL,Gainesville,NOT_FOUND,laniakeamontessori.com,montessoricensus.org + school site,private
Langdon Elementary School,kemi.husbands@k12.dc.gov,DC,Washington,(202) 576-6048,https://www.langdonelementaryschool.org/,montessoricensus.org,public
Language Planet Montessori,languageplanetmontessori@gmail.com,NC,Wake Forest,NOT_FOUND,https://www.languageplanetmontessori.com/,montessoricensus.org + school site,private
Lane Montessori School,ocmc.mail@gmail.com,PA,Broomall,NOT_FOUND,,montessoricensus.org,private
Lane Montessori School,NOT_FOUND,PA,Ardmore,(610) 649-3636,,montessoricensus.org,private
Lancaster Montessori School,info@lancastermontessori.org,OH,Lancaster,(740) 687-0592,,montessoricensus.org,private
Lamplighter Montessori School,tsampson@lamplighterschool.org,TN,Cordova,(901) 751-2000,lamplighterschool.org,montessoricensus.org,private
Lamorinda Montessori,lamorindamontessorillc@gmail.com,CA,Moraga,(925) 878-5267,http://Lamorindamontessorillc.com,montessoricensus.org,private
Lambs and Shepherds Montessori,NOT_FOUND,TX,Fort Worth,NOT_FOUND,,montessoricensus.org,private
Lakewood Montessori School,info@lmschool.org,TX,Dallas,(214) 821-9466,,montessoricensus.org,private
Lakewood Montessori Middle,shea_neville@dpsnc.net,NC,Durham,(919) 560-2894,https://www.dpsnc.net/o/lakewoodms,montessoricensus.org,public
Lakewood Montessori,lakewoodmontessori@gmail.com,ID,Boise,(208) 331-3888,http://www.lakewood-montessori.com/,montessoricensus.org,private
Lakeview Primary School,megan.shuman@baldwin.k12.ga.us,GA,Milledgeville,(478) 457-3301,https://www.baldwincountyschoolsga.org/lakeviewprimary,montessoricensus.org,public; alt: tracy.clark@baldwin.k12.ga.us
Lakeview Montessori School,mharris@lakeviewmontessori.ca,ON,Windsor,(519) 735-5005,,montessoricensus.org,private
Lakeview Montessori on the Hill,NOT_FOUND,TX,Sugar Land,NOT_FOUND,https://www.lakeviewmontessorionthehill.com/,montessoricensus.org,private
Lakeside Montessori Academy LLC,lakesideschool@sbcglobal.net,TX,The Colony,NOT_FOUND,,montessoricensus.org,private
Lakeshore Montessori School,anapbm@gmail.com,WA,Vancouver,NOT_FOUND,http://lakeshoremontessori.com,montessoricensus.org + school site,private; alt: hello@rfuenzalida.com; impallari@gmail.com
Lakeland Montessori Schools,principal@lakelandmontessori.com,FL,Lakeland,(863) 413-0003,http://www.lakelandmontessori.com,montessoricensus.org,public
Lake Superior Academy,sschlehuber@lakesuperioracademy.com,MI,Sault Ste Marie,(906) 259-1168,http://www.lakesuperioracademy.com,montessoricensus.org,public
Lake Ridge Elementary,emily.washington@chisd.net,TX,Cedar Hill,(972) 293-4501,http://www.chisd.net/lre,montessoricensus.org,public; alt: sheila.vance@chisd.net
Lake Murray Montessori School,lmms00@att.net,SC,COLUMBIA,(803) 788-7522,http://www.lakemurraymontessori.com,montessoricensus.org,private
Lake Montessori,admin@lakemontessori.com,FL,Leesburg,(352) 787-5333,,montessoricensus.org,private
Lake Meridian Montessori,info@lakemeridianmontessori.com,WA,Kent,(253) 277-8580,https://lakemeridianmontessori.com/,montessoricensus.org + school site,private
Lake Mary Montessori Academy,lmmontessori@aol.com,FL,Lake Mary,(407) 324-2304,,montessoricensus.org,private
Lake Hills Montessori School,jodie@lakehillsmontessori.com,OK,Tulsa,(918) 296-9936,,montessoricensus.org,private
Lake Hills Montessori Bee Cave,sandra@lakehillsmontessori.com,TX,Austin,(512) 263-5585,,montessoricensus.org,private
Lake Hills Montessori,sandra@lakehillsmontessori.com,TX,Austin,(512) 263-9342,,montessoricensus.org,private
Lake Country School,bmoudry@lakecountryschool.org,MN,Minneapolis,(612) 827-3707,http://www.lakecountryschool.org,montessoricensus.org,private
Lake Air Montessori,christi.yourman@wacoisd.org,TX,Waco,(254) 772-1910,,montessoricensus.org,public
Laguna Niguel Montessori Center-Endeavor,lnmc@pacbell.net,CA,Laguna Niguel,(949) 643-1200,https://www.endeavorschools.com/locations/laguna-niguel-montessori-center/,montessoricensus.org,private
Ladybird Montessori School,niki@budamontessori.com,TX,Buda,(512) 295-3636,,montessoricensus.org,private
La Tribu,NOT_FOUND,TX,Austin ,NOT_FOUND,https://latribuaustin.com/,montessoricensus.org,private
La Printaniere Montessori School,admin@laprintaniere.com,LA,Baton Rouge,(225) 769-2255,http://www.laprintaniere.com,montessoricensus.org,private
La Prima Casa Montessori School,info@laprimacasa.com,FL,Miami,NOT_FOUND,https://laprimacasa.com/,montessoricensus.org + school site,private
La Crescent Montessori & STEM School Adolescent Program,tammy@lacrescentmontessori.com,MN,La Crescent,(507) 895-4054,http://www.lacrescentmontessori.com,montessoricensus.org,public; alt: thomas@lacrescentmontessori.com
La Crescent Montessori & STEM School,tammy@lacrescentmontessori.com,MN,La Crescent,(507) 895-4054,http://www.lacrescentmontessori.com,montessoricensus.org,public; alt: thomas@lacrescentmontessori.com
La Casita Bilingue Montessori School,lcbms@sbcglobal.net,CA,Pinole,(510) 724-1724,,montessoricensus.org,private
La Casa Montessori School,info@lacasamontessori.org,IL,Oak Park,NOT_FOUND,,montessoricensus.org,private
L. Robert Allen Montessori Lab School,lramls@chaminade.edu,HI,Honolulu,(808) 735-4875,,montessoricensus.org,private
Kulima Montessori,bwilliams@kulimamontessori.org,GA,Fayetteville,(678) 782-8770,https://www.kulimamontessori.org/,montessoricensus.org,private; alt: office@kulimamontessori.org
Kubo Montessori,kubomontessori2006@gmail.com,CA,San Mateo,(650) 345-3102,,montessoricensus.org,private
Kstep Montessori Child care Centers,kshaikh1616@gmail.com,CA,El Monte,(626) 312-6381,http://kstepmontessori.com,montessoricensus.org,private; alt: zfirdosy@yahoo.com
Kripa Montessori School,info@kripamontessori.com,IL,Bartlett,(630) 830-8940,,montessoricensus.org,private
Kripa Montessori School,NOT_FOUND,IL,Schaumburg,(847) 278-7273,,montessoricensus.org,private
Knoxville Montessori School,kms@knoxvillemontessori.org,TN,Knoxville,(865) 525-6042,http://www.knoxvillemontessori.org,montessoricensus.org + school site,private
Kirkwood Children's House,NOT_FOUND,MO,Saint Louis,(314) 966-2030,,montessoricensus.org,private
Kingwood Montessori,kingwoodmontessorischool@gmail.com,TX,Kingwood,(281) 548-1452,,montessoricensus.org,private
Kingswood Montessori Academy,NOT_FOUND,FL,Homestead,NOT_FOUND,https://www.kingswoodmontessori.com/,montessoricensus.org,private
Kingswood Elementary,jnorton@wcpss.net,NC,Cary,NOT_FOUND,https://www.wcpss.net/kingswoodes,montessoricensus.org,public; alt: sschliesser@wcpss.net
Kingsley Montessori School,sfarley@kingsley.org,MA,Boston,(617) 226-4900,,montessoricensus.org,private; PRIOR_CONTACT
Kingdom Kids Montessori Inc.,NOT_FOUND,MI,Detroit,(313) 340-0506,http://www.kingdomkidsmontessoriinc.com,montessoricensus.org,private
Kindi Academy,elaghah@gmail.com,IL,Lisle,(630) 560-4900,,montessoricensus.org,private
Kinderhouse Montessori School – Rancho Bernardo – Endeavor,NOT_FOUND,CA,San Diego,(858) 605-9520,http://www.kinderhousemontessori.com,montessoricensus.org,private
Kinderhouse Montessori School – Sorrento Valley – Endeavor,NOT_FOUND,CA,San Diego,(858) 550-0097,http://www.kinderhousemontessori.com,montessoricensus.org,private
Kinderhouse Montessori School – Endeavor,NOT_FOUND,CA,San Diego,(858) 550-0097,http://www.kinderhousemontessori.com/,montessoricensus.org,private
KinderHeart Montessori,info@kinderheart.ca,BC,Pitt Meadows,(604) 460-8558,,montessoricensus.org,private
Kinderhaus Montessori School,taylor@kinderhaus-montessori.org,MN,Roseville,(651) 482-7925,,montessoricensus.org,private
Kinderhaus Montessori of Hyde Park,info@kmshydepark.com,NY,Hyde Park,NOT_FOUND,https://kmshydepark.com/,montessoricensus.org + school site,private
Kinder Haus Montessori Mandeville,info@kinderhausmontessori.com,LA,Mandeville,(985) 674-9303,http://www.kinderhausmontessori.com,montessoricensus.org + school site,private
Kinder Haus Montessori,info@kinderhausmontessori.com,LA,Mandeville,(985) 674-9303,http://kinderhausmontessori.com,montessoricensus.org + school site,private
Kincaid Montessori School,bonred4@gmail.com,VA,Leesburg,(703) 777-1199,,montessoricensus.org,private
KIM School,kimschool1@gmail.com,MO,Jefferson City,(573) 638-5467,http://Www.kimschool.org,montessoricensus.org,private
Kidus Montessori,NOT_FOUND,WA,Seattle,NOT_FOUND,,montessoricensus.org,private
Kids Galaxy of Marietta,info@kidsgalaxy.us,GA,Lawrenceville,NOT_FOUND,https://www.kidsgalaxy.us/?fbclid=IwAR0RjcFigUu9uW08MGe-zuzD3tVl8p6H5cV5c-XaEaXFRvKvxIzdtTzpf-U,montessoricensus.org + school site,private
Kids World Montessori,NOT_FOUND,VA,Falls Church,(540) 456-5038,kidsworldfallschurch.com,montessoricensus.org,private
Kiddiegarten school of Maple Grove,director@kiddiegarten.com,MN,Maple Grove,NOT_FOUND,https://www.kiddiegarten.com/,montessoricensus.org + school site,private
Kids Collective,info@kids-collective.com,CA,Los Angeles,NOT_FOUND,https://kids-collective.com/,montessoricensus.org + school site,private
Khalsa Montessori School-Tucson,lulu.camacho@khalsaschools.org,AZ,Tucson,(520) 529-3611,http://www.khalsamontessorischool.com,montessoricensus.org,public
Khalsa Montessori School at Virginia,admissions@kmschools.org,AZ,Phoenix,(602) 252-3759,https://khalsamontessori.org/,montessoricensus.org,public; alt: headofschool@kmschools.org
Keystone Montessori School (NC),allyson@keystonemontessorischool.org,NC,Charlotte,NOT_FOUND,http://www.keystonemontessorischool.org,montessoricensus.org,private; alt: office@keystonemontessorischool.org
Keystone Montessori School (MA),sijimg@littleblossommontessori.com,MA,North Chelmsford,(978) 251-2929,http://www.keystoneschool.com,montessoricensus.org,private
Keystone Montessori School (KY),info@keystonemontessoriky.org,KY,Georgetown,(859) 608-8728,keystonemontessoriky.org,montessoricensus.org + school site,private
Keystone Montessori School (CA),cary@keystoneschool.com,CA,El Cerrito,(510) 236-7479,http://www.keystonemontessorischool.org,montessoricensus.org,private; alt: info@keystonemontessori.org
Keystone Montessori Program,keystonemontessori@gmail.com,PA,Murrysville,(724) 733-1015,http://www.keystonemontessoriprogram.com,montessoricensus.org,private
Keystone Montessori Charter School,info@keystonemontessori.com,AZ,Phoenix,(480) 360-7312,https://www.keystonemontessori.com,montessoricensus.org,public; alt: laura@keystonemontessori.com
Keystone Montessori Preschool,info@keystonedaycare.com,CA,Whittier,NOT_FOUND,https://www.keystonemontessoripreschool.com/,montessoricensus.org + school site,private; alt: info@keystonemontessoripreschool.com
Keres Children's Learning Center (KCLC),info@kclcmontessori.org,NM,Cochiti Lake,(505) 465-2185,,montessoricensus.org,private
Kernersville Moravian Church Preschool,kmcpinfo@kernersvillemoravian.org,NC,Kernersville,NOT_FOUND,https://preschool.kernersvillemoravian.org/cms/,montessoricensus.org + school site,private
"Kenosha Montessori School,Inc.",alhelimontessori@gmail.com,WI,Kenosha,(262) 654-6950,,montessoricensus.org,private
Kennedy Heights Montessori Center,khmontessori@gmail.com,OH,Cincinnati,(513) 631-8135,http://www.kennedyheightsmontessori.org,montessoricensus.org,private
Kennebec Montessori School,erika@kennebecmontessori.org,ME,Fairfield,(207) 453-6055,http://www.kennebecmontessori.org,montessoricensus.org,private; alt: info@kennebecmontessori.org
Kemp Mill Montessori,NOT_FOUND,MD,Wheaton,(301) 593-4343,,montessoricensus.org,private
Keiller Leadership Academy,jchristman@mykla.org,CA,San Diego,NOT_FOUND,http://www.mykla.org,montessoricensus.org,public
Kehillat Ashreinu Montessori School / Ashreinu School for Girls,ajacob@ashreinueducation.org,MD,Wheaton,(301) 593-4343,https://www.ashreinueducation.org/,montessoricensus.org,private; alt: dbabson@ashreinueducation.org
Keene Montessori School,info@keenemontessorischool.org,NH,Keene,NOT_FOUND,http://keenemontessori.com/,montessoricensus.org + school site,private
Kay Shell Montessori,beckysalvanera@gmail.com,GA,Newnan,(404) 316-7316,https://www.kayshellmontessori.com/,montessoricensus.org,private; alt: bsalvanera@kayshellmontessori.com
Kawaiaha'o Church School,admissions@kawaiahaoschool.org,HI,Honolulu,(808) 585-0622,http://www.kawaiahaoschool.org,montessoricensus.org + school site,private
Kankakee Valley Montessori School,lidi@hughes.net,IL,Bourbonnais,(815) 935-5867,,montessoricensus.org,private
Kalispell Montessori Elementary,frontdesk@kalispellmontessori.com,MT,Kalispell,NOT_FOUND,https://www.kalispellmontessori.com/,montessoricensus.org + school site,private
Kaehkēnawapatāēq Charter School,bgrignon@misd.k12.wi.us,WI,Keshena,NOT_FOUND,https://menomineelanguage.com/,montessoricensus.org,public; alt: tgrignon@misd.k12.wi.us
Kaban Montessori School,blanca@kabanmontessori.ca,ON,Mississauga,(905) 569-3112,http://www.kabanmontessori.ca,montessoricensus.org,private
Juneau Montessori School,jms@juneaumontessori.org,AK,Douglas,(907) 364-3535,http://www.juneaumontessorischool.org,montessoricensus.org,private
Julia's Garden Montessori,NOT_FOUND,TX,Austin,NOT_FOUND,,montessoricensus.org,private
Judith P. Hoyer Montessori,tracey.spivey@pgcps.org,MD,Landover,(301) 808-4421,https://www.pgcps.org/judithhoyermontessori/,montessoricensus.org,public
Juana Rodriguez Mundo,NOT_FOUND,PR,CanÃ³vanas,NOT_FOUND,,montessoricensus.org,public
Juanita Rivera Albert,NOT_FOUND,PR,VIeques,NOT_FOUND,,montessoricensus.org,public
